id,beauty_salon_id,category_id
331808,271541,23
331816,271541,40
331809,271541,70
331810,271541,71
331817,271541,376
331811,271541,956
331814,271541,960
331815,271541,1643
331813,271541,3751
335336,273315,1
335335,273315,5
335337,273315,23
335964,273845,1
335965,273845,4
335967,273845,5
335968,273845,6
335969,273845,7
335966,273845,23
336442,274169,1
336444,274169,5
336443,274169,23
336441,274169,40
336703,274265,1
336702,274265,5
336704,274265,22
336705,274265,23
338314,274739,1
338318,274739,5
338317,274739,23
338326,274739,40
338319,274739,69
338315,274739,276
338320,274739,448
338321,274739,956
338322,274739,957
338323,274739,958
338324,274739,961
338316,274739,2500
338325,274739,18668
338313,274739,19551
338452,274803,1
338451,274803,5
338453,274803,23
340166,275240,1
340165,275240,5
340167,275240,23
342678,275711,1
342679,275711,4
342677,275711,5
342680,275711,23
351336,279610,1
351337,279610,5
351335,279610,23
351338,279610,40
351424,279626,1
351423,279626,5
351425,279626,23
351433,279629,1
351432,279629,5
351434,279629,23
351435,279629,40
353098,281012,1
353099,281012,4
353097,281012,5
353100,281012,23
353101,281012,40
360161,284085,1
360162,284085,23
360160,284085,40
360207,284093,1
360211,284093,5
360212,284093,7
360208,284093,11
360210,284093,23
360209,284093,36
360213,284093,40
360214,284093,75
360640,284180,1
360642,284180,5
360641,284180,23
360849,284235,1
360850,284235,5
360851,284235,6
360848,284235,23
361218,284296,1
361217,284296,5
361219,284296,23
361995,284476,1
361997,284476,4
362001,284476,7
361998,284476,23
361996,284476,36
362002,284476,40
361999,284476,70
361994,284476,71
362000,284476,956
362991,284677,1
362993,284677,5
362992,284677,23
365839,285767,1
365840,285767,5
365838,285767,23
366188,285816,1
366190,285816,5
366189,285816,23
366187,285816,40
366734,285957,1
366733,285957,23
367320,286081,1
367319,286081,23
367457,286097,1
367458,286097,5
367456,286097,23
367578,286109,1
367579,286109,5
367577,286109,23
368005,286230,1
368006,286230,4
368008,286230,5
368010,286230,7
368007,286230,23
368011,286230,40
368009,286230,70
370008,286902,1
370007,286902,5
370009,286902,23
373219,287774,1
373221,287774,4
373222,287774,23
373224,287774,40
373223,287774,70
373217,287774,71
373218,287774,81
373220,287774,1863
373732,287890,1
373733,287890,4
373735,287890,5
373734,287890,23
373737,287890,40
373736,287890,69
374302,288202,1
374304,288202,4
374306,288202,5
374307,288202,7
374303,288202,22
374305,288202,23
374308,288202,40
374744,288249,1
374747,288249,7
374745,288249,23
374743,288249,40
374746,288249,153
374806,288271,1
374807,288271,23
374805,288271,40
375101,288476,1
375103,288476,5
375102,288476,23
375105,288476,40
375104,288476,956
375848,289428,1
375849,289428,5
375850,289428,7
375847,289428,23
375972,289564,1
375973,289564,5
375971,289564,23
376558,290462,1
376557,290462,5
376559,290462,23
376596,290540,1
376597,290540,5
376595,290540,23
376598,290540,956
377069,291040,1
377068,291040,5
377070,291040,23
377071,291040,40
377226,291156,1
377227,291156,4
377225,291156,5
377228,291156,23
377460,291277,1
377461,291277,6
377462,291277,20
377459,291277,23
377463,291277,40
377464,291277,48
377479,291296,1
377480,291296,5
377481,291296,20
377478,291296,23
377482,291296,48
377711,291473,1
377712,291473,4
377714,291473,5
377713,291473,23
377710,291473,40
377715,291473,110
377956,291625,1
377958,291625,5
377955,291625,23
377959,291625,48
377957,291625,50
380404,293572,1
380403,293572,5
380405,293572,23
380594,293883,1
380596,293883,4
380597,293883,23
380595,293883,36
380598,293883,40
380593,293883,71
381123,294696,1
381122,294696,4
381125,294696,5
381130,294696,7
381124,294696,23
381131,294696,40
381126,294696,69
381127,294696,70
381128,294696,71
381129,294696,956
381189,294928,1
381191,294928,5
381190,294928,23
381253,294999,1
381254,294999,4
381252,294999,5
381255,294999,23
382657,297272,1
382658,297272,4
382656,297272,5
382659,297272,23
382660,297272,957
382807,297431,1
382809,297431,5
382808,297431,23
382810,297431,40
382818,297437,1
382819,297437,3
382820,297437,4
382817,297437,5
382821,297437,23
382822,297437,40
383077,297534,1
383079,297534,4
383081,297534,5
383080,297534,23
383078,297534,36
383082,297534,956
383326,297606,1
383327,297606,4
383325,297606,5
383328,297606,23
383332,297606,40
383329,297606,956
383330,297606,957
383331,297606,960
383358,297610,1
383359,297610,4
383357,297610,5
383360,297610,23
384171,298116,1
384172,298116,4
384170,298116,5
384173,298116,23
384176,298116,40
384174,298116,957
384175,298116,961
384556,298228,1
384558,298228,5
384555,298228,23
384559,298228,48
384557,298228,50
386376,300098,1
386378,300098,5
386377,300098,23
387776,301701,1
387775,301701,23
388431,302536,1
388432,302536,5
388430,302536,23
388433,302536,40
388551,302681,1
388552,302681,4
388554,302681,5
388555,302681,7
388553,302681,23
388556,302681,40
388557,302681,75
389391,303202,1
389390,303202,5
389392,303202,23
393096,304737,1
393095,304737,5
393097,304737,23
393098,304737,40
393795,304870,1
393797,304870,3
393798,304870,4
393800,304870,5
393801,304870,6
393804,304870,7
393799,304870,23
393805,304870,40
393802,304870,70
393803,304870,71
393796,304870,1920
394091,304932,1
394092,304932,4
394093,304932,23
394094,304932,40
395334,305551,1
395333,305551,5
395335,305551,23
395337,305551,40
395338,305551,376
395336,305551,956
396882,306411,1
396883,306411,4
396885,306411,7
396884,306411,23
399234,307264,1
399235,307264,3
399233,307264,4
399237,307264,5
399241,307264,7
399236,307264,23
399242,307264,40
399238,307264,69
399239,307264,71
399243,307264,75
399240,307264,956
399919,307749,1
399920,307749,5
399918,307749,23
399996,307764,1
399997,307764,5
399998,307764,6
399995,307764,23
400439,307960,1
400440,307960,5
400438,307960,23
400442,307960,40
400443,307960,48
400441,307960,71
401683,308557,1
401685,308557,5
401686,308557,6
401687,308557,7
401684,308557,23
402003,308663,1
402004,308663,4
402002,308663,5
402005,308663,23
402470,308942,1
402471,308942,4
402473,308942,5
402474,308942,7
402472,308942,23
403422,309783,1
403423,309783,5
403421,309783,23
404424,310048,1
404423,310048,23
406614,311281,1
406617,311281,5
406615,311281,22
406616,311281,23
406613,311281,40
406620,311282,1
406623,311282,5
406619,311282,20
406621,311282,22
406622,311282,23
406624,311282,40
406690,311293,1
406691,311293,23
406689,311293,40
408728,314142,1
408730,314142,5
408729,314142,23
408731,314142,47
411329,317255,1
411328,317255,5
411330,317255,23
411336,317255,40
411337,317255,376
411331,317255,956
411332,317255,957
411333,317255,958
411334,317255,960
411335,317255,1643
411769,317930,1
411770,317930,4
411772,317930,7
411771,317930,23
412271,319428,1
412272,319428,5
412274,319428,7
412270,319428,23
412273,319428,956
412325,319774,1
412324,319774,23
412326,319774,40
412624,320755,1
412626,320755,4
412628,320755,5
412629,320755,6
412630,320755,7
412625,320755,9
412627,320755,23
412823,322070,1
412826,322070,5
412827,322070,8
412824,322070,23
412825,322070,88
412889,322289,1
412890,322289,5
412888,322289,23
412930,322586,1
412932,322586,3
412929,322586,4
412934,322586,5
412935,322586,6
412939,322586,7
412933,322586,23
412940,322586,40
412937,322586,70
412938,322586,71
412936,322586,153
412931,322586,1920
413347,323367,1
413348,323367,5
413349,323367,6
413350,323367,7
413346,323367,23
413416,323420,1
413418,323420,5
413417,323420,23
413419,323420,40
414918,324511,1
414917,324511,5
414920,324511,6
414919,324511,23
414977,324563,1
414978,324563,5
414979,324563,6
414976,324563,23
414980,324563,40
415603,324795,1
415605,324795,4
415606,324795,5
415610,324795,7
415602,324795,23
415611,324795,40
415608,324795,69
415609,324795,71
415607,324795,92
415604,324795,1920
415613,324796,1
415616,324796,5
415615,324796,23
415619,324796,40
415618,324796,957
415612,324796,958
415614,324796,2500
415617,324796,74784
416839,325517,1
416840,325517,4
416838,325517,5
416841,325517,23
418388,326489,1
418389,326489,5
418387,326489,23
420642,327661,1
420647,327661,5
420646,327661,23
420644,327661,361
420645,327661,7867
420643,327661,23262
423248,329127,1
423247,329127,5
423249,329127,23
423250,329127,40
423716,329169,1
423715,329169,5
423717,329169,23
423718,329169,71
423719,329169,960
423891,329207,1
423892,329207,5
423890,329207,23
424801,329388,1
424802,329388,5
424800,329388,23
424803,329388,40
428406,330142,1
428405,330142,3
428407,330142,4
428409,330142,5
428408,330142,23
428618,330159,1
428617,330159,5
428619,330159,23
428742,330169,1
428741,330169,5
428743,330169,23
428744,330169,40
430799,330453,1
430798,330453,5
430800,330453,23
430801,330453,956
438688,333022,1
438689,333022,3
438690,333022,4
438692,333022,5
438694,333022,6
438693,333022,12
438691,333022,23
438687,333022,40
438695,333022,110
438696,333022,956
438697,333022,139392
443825,333760,1
443827,333760,4
443829,333760,5
443828,333760,23
443826,333760,36
443824,333760,40
443830,333760,958
447150,334236,1
447151,334236,23
453481,335503,1
453482,335503,4
453480,335503,5
453484,335503,6
453483,335503,23
453486,335503,40
453485,335503,956
453835,335558,1
453834,335558,4
453836,335558,23
453837,335558,956
455315,335789,1
455316,335789,4
455314,335789,5
455317,335789,23
455318,335789,960
456324,335993,1
456325,335993,4
456327,335993,5
456328,335993,6
456329,335993,13
456326,335993,23
456548,336016,1
456550,336016,5
456549,336016,23
456551,336016,40
456558,336017,1
456560,336017,5
456561,336017,7
456559,336017,23
460852,337070,1
460850,337070,4
460854,337070,5
460855,337070,6
460860,337070,7
460853,337070,23
460861,337070,40
460856,337070,69
460857,337070,70
460858,337070,71
460851,337070,189
460859,337070,956
466361,337937,1
466360,337937,4
466363,337937,5
466362,337937,23
466366,337937,40
466364,337937,71
466365,337937,956
418360,338007,1
418359,338007,5
418361,338007,23
419276,338219,1
419275,338219,5
419277,338219,23
420650,338438,1
420649,338438,5
420651,338438,23
425288,339293,1
425290,339293,5
425289,339293,23
425287,339293,40
425810,339377,1
425811,339377,4
425809,339377,5
425812,339377,23
426594,339562,1
426595,339562,5
426593,339562,23
427343,339745,1
427345,339745,5
427344,339745,23
427346,339745,40
435274,340933,1
435275,340933,4
435276,340933,5
435273,340933,23
435278,340933,40
435277,340933,69
435337,340942,1
435338,340942,5
435336,340942,23
435339,340942,40
435394,340946,1
435395,340946,5
